level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2481	3508	-1	
2	1	1	0	0	0	1017	109	482	30	-1	
3	1	1	1	0	0	1017	109	482	30	-1	
4	1	1	1	1	0	1017	109	482	30	-1	
5	1	1	1	1	1	1017	109	246	30	92.982574	PROPUESTA
5	1	1	1	1	2	1272	110	54	28	92.982574	DE
5	1	1	1	1	3	1340	109	159	30	92.921440	PEDIDO
2	1	2	0	0	0	1720	110	689	35	-1	
3	1	2	1	0	0	1720	110	689	35	-1	
4	1	2	1	1	0	1720	110	689	35	-1	
5	1	2	1	1	1	1720	110	168	29	93.243774	CECILIO
5	1	2	1	1	2	1901	110	189	29	91.476433	SERRANO
5	1	2	1	1	3	2102	111	140	28	91.664474	VALL.Y
5	1	2	1	1	4	2254	110	155	35	88.437973	HNO,S.L
2	1	3	0	0	0	1016	159	425	30	-1	
3	1	3	1	0	0	1016	159	425	30	-1	
4	1	3	1	1	0	1016	159	425	30	-1	
5	1	3	1	1	1	1016	159	144	30	92.142792	Número:
5	1	3	1	1	2	1178	159	263	30	92.299393	1759143351900
2	1	4	0	0	0	1720	161	194	28	-1	
3	1	4	1	0	0	1720	161	194	28	-1	
4	1	4	1	1	0	1720	161	194	28	-1	
5	1	4	1	1	1	1720	161	194	28	92.310341	B-40000150
2	1	5	0	0	0	78	78	795	154	-1	
3	1	5	1	0	0	78	78	795	154	-1	
4	1	5	1	1	0	78	78	795	154	-1	
5	1	5	1	1	1	78	78	795	154	90.511101	wonders
2	1	6	0	0	0	79	239	477	21	-1	
3	1	6	1	0	0	79	239	477	21	-1	
4	1	6	1	1	0	79	239	477	21	-1	
5	1	6	1	1	1	79	239	137	18	91.961212	CALZADOS
5	1	6	1	1	2	222	240	122	20	91.722107	DANUBIO,
5	1	6	1	1	3	353	239	65	18	88.924423	S.L.U.
5	1	6	1	1	4	427	249	8	3	93.271950	-
5	1	6	1	1	5	443	239	113	18	92.720238	B03192424
2	1	7	0	0	0	1017	209	303	31	-1	
3	1	7	1	0	0	1017	209	303	31	-1	
4	1	7	1	1	0	1017	209	303	31	-1	
5	1	7	1	1	1	1017	209	105	30	92.131630	Fecha:
5	1	7	1	1	2	1136	209	184	31	91.937904	29/09/2025
2	1	8	0	0	0	1720	211	298	34	-1	
3	1	8	1	0	0	1720	211	298	34	-1	
4	1	8	1	1	0	1720	211	298	34	-1	
5	1	8	1	1	1	1720	212	97	28	91.450172	JUAN
5	1	8	1	1	2	1830	211	139	34	92.405205	BRAVO,
5	1	8	1	1	3	1983	211	35	28	96.858131	32
2	1	9	0	0	0	79	273	409	21	-1	
3	1	9	1	0	0	79	273	409	21	-1	
