level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	4	0	0	0	0	0	0	2481	3508	-1	
2	4	1	0	0	0	78	78	795	154	-1	
3	4	1	1	0	0	78	78	795	154	-1	
4	4	1	1	1	0	78	78	795	154	-1	
5	4	1	1	1	1	78	78	795	154	91.370522	wonders
2	4	2	0	0	0	79	239	477	85	-1	
3	4	2	1	0	0	79	239	477	85	-1	
4	4	2	1	1	0	79	239	477	21	-1	
5	4	2	1	1	1	79	239	137	18	91.961212	CALZADOS
5	4	2	1	1	2	222	240	122	20	91.722107	DANUBIO,
5	4	2	1	1	3	353	239	65	18	88.924423	S.L.U.
5	4	2	1	1	4	427	249	8	3	93.271950	-
5	4	2	1	1	5	443	239	113	18	92.720238	B03192424
4	4	2	1	2	0	79	273	409	21	-1	
5	4	2	1	2	1	79	273	78	18	92.721954	ELCHE
5	4	2	1	2	2	165	273	29	17	90.964119	P.I.
5	4	2	1	2	3	203	273	22	18	91.468994	C/
5	4	2	1	2	4	234	273	110	18	78.438385	S.RAMON
5	4	2	1	2	5	353	273	16	17	93.302246	Y
5	4	2	1	2	6	376	273	82	21	96.321068	CAJAL,
5	4	2	1	2	7	468	273	20	17	96.945976	17
4	4	2	1	3	0	79	306	292	18	-1	
5	4	2	1	3	1	79	306	78	18	93.108727	ELCHE
5	4	2	1	3	2	165	306	60	18	96.852036	03203
5	4	2	1	3	3	233	317	7	2	93.209198	-
5	4	2	1	3	4	247	306	124	18	92.721924	ALICANTE
2	4	3	0	0	0	1016	109	483	240	-1	
3	4	3	1	0	0	1016	109	483	131	-1	
4	4	3	1	1	0	1017	109	482	30	-1	
5	4	3	1	1	1	1017	109	246	30	91.943512	PROPUESTA
5	4	3	1	1	2	1272	110	54	28	92.005470	DE
5	4	3	1	1	3	1340	109	159	30	92.794167	PEDIDO
4	4	3	1	2	0	1016	159	425	30	-1	
5	4	3	1	2	1	1016	159	144	30	92.139191	Número:
5	4	3	1	2	2	1178	159	263	30	92.200455	1759143351900
4	4	3	1	3	0	1017	209	303	31	-1	
5	4	3	1	3	1	1017	209	105	30	92.786507	Fecha:
5	4	3	1	3	2	1136	209	184	31	92.696297	29/09/2025
3	4	3	2	0	0	1016	259	322	31	-1	
4	4	3	2	1	0	1016	259	322	31	-1	
5	4	3	2	1	1	1016	260	121	30	85.949608	F.Serv.:
5	4	3	2	1	2	1157	259	181	31	92.999542	15/02/2026
3	4	3	3	0	0	1017	310	261	39	-1	
4	4	3	3	1	0	1017	310	261	39	-1	
5	4	3	3	1	1	1017	311	138	38	92.564461	Importe:
5	4	3	3	1	2	1170	310	108	30	92.180817	5586.5
2	4	4	0	0	0	1719	110	690	230	-1	
3	4	4	1	0	0	1720	110	689	79	-1	
4	4	4	1	1	0	1720	110	689	35	-1	
5	4	4	1	1	1	1720	110	168	29	92.203949	CECILIO
5	4	4	1	1	2	1901	110	189	29	93.281578	SERRANO
5	4	4	1	1	3	2102	111	140	28	91.615891	VALL.Y
5	4	4	1	1	4	2254	110	155	35	68.397903	HNO,S.L
4	4	4	1	2	0	1720	161	194	28	-1	
5	4	4	1	2	1	1720	161	194	28	91.330589	B-40000150
3	4	4	2	0	0	1720	211	298	34	-1	
4	4	4	2	1	0	1720	211	298	34	-1	
5	4	4	2	1	1	1720	212	97	28	96.721481	JUAN
5	4	4	2	1	2	1830	211	139	34	96.760239	BRAVO,
5	4	4	2	1	3	1983	211	35	28	96.823891	32
3	4	4	3	0	0	1719	261	501	79	-1	
4	4	4	3	1	0	1719	261	501	36	-1	
5	4	4	3	1	1	1719	261	93	29	92.731812	40001
5	4	4	3	1	2	1828	278	10	4	92.731812	-
5	4	4	3	1	3	1852	261	368	36	91.717155	SEGOVIA(SEGOVIA)
4	4	4	3	2	0	1720	311	367	29	-1	
5	4	4	3	2	1	1720	311	258	29	89.876099	Tel.:921-462646
5	4	4	3	2	2	1989	312	98	28	96.606842	JUAN
2	4	5	0	0	0	78	418	2344	7	-1	
3	4	5	1	0	0	78	418	2344	7	-1	
4	4	5	1	1	0	78	418	2344	7	-1	
5	4	5	1	1	1	78	418	2344	7	95.000000	 
2	4	6	0	0	0	78	478	2344	7	-1	
3	4	6	1	0	0	78	478	2344	7	-1	
4	4	6	1	1	0	78	478	2344	7	-1	
5	4	6	1	1	1	78	478	2344	7	95.000000	 
2	4	7	0	0	0	311	630	849	5	-1	
3	4	7	1	0	0	311	630	849	5	-1	
4	4	7	1	1	0	311	630	849	5	-1	
5	4	7	1	1	1	311	630	849	5	95.000000	 
2	4	8	0	0	0	311	685	849	5	-1	
3	4	8	1	0	0	311	685	849	5	-1	
4	4	8	1	1	0	311	685	849	5	-1	
5	4	8	1	1	1	311	685	849	5	95.000000	 
2	4	9	0	0	0	311	631	3	113	-1	
3	4	9	1	0	0	311	631	3	113	-1	
4	4	9	1	1	0	311	631	3	113	-1	
5	4	9	1	1	1	311	631	3	113	95.000000	 
2	4	10	0	0	0	416	631	3	113	-1	
