level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	3	0	0	0	0	0	0	2481	3508	-1	
2	3	1	0	0	0	78	78	795	154	-1	
3	3	1	1	0	0	78	78	795	154	-1	
4	3	1	1	1	0	78	78	795	154	-1	
5	3	1	1	1	1	78	78	795	154	91.370522	wonders
2	3	2	0	0	0	79	239	477	85	-1	
3	3	2	1	0	0	79	239	477	85	-1	
4	3	2	1	1	0	79	239	477	21	-1	
5	3	2	1	1	1	79	239	137	18	91.961212	CALZADOS
5	3	2	1	1	2	222	240	122	20	91.722107	DANUBIO,
5	3	2	1	1	3	353	239	65	18	88.924423	S.L.U.
5	3	2	1	1	4	427	249	8	3	93.271950	-
5	3	2	1	1	5	443	239	113	18	92.720238	B03192424
4	3	2	1	2	0	79	273	409	21	-1	
5	3	2	1	2	1	79	273	78	18	92.721954	ELCHE
5	3	2	1	2	2	165	273	29	17	90.964119	P.I.
5	3	2	1	2	3	203	273	22	18	91.468994	C/
5	3	2	1	2	4	234	273	110	17	78.438385	S.RAMON
5	3	2	1	2	5	353	273	16	17	93.302246	Y
5	3	2	1	2	6	376	273	82	21	96.321068	CAJAL,
5	3	2	1	2	7	468	273	20	17	96.945976	17
4	3	2	1	3	0	79	306	292	18	-1	
5	3	2	1	3	1	79	306	78	18	93.108727	ELCHE
5	3	2	1	3	2	165	306	60	18	96.852036	03203
5	3	2	1	3	3	233	317	7	2	93.209198	-
5	3	2	1	3	4	247	306	124	18	92.721924	ALICANTE
2	3	3	0	0	0	1016	109	483	240	-1	
3	3	3	1	0	0	1016	109	483	131	-1	
4	3	3	1	1	0	1017	109	482	30	-1	
5	3	3	1	1	1	1017	109	246	30	92.326134	PROPUESTA
5	3	3	1	1	2	1272	110	54	28	91.900551	DE
5	3	3	1	1	3	1340	109	159	30	93.024849	PEDIDO
4	3	3	1	2	0	1016	159	424	30	-1	
5	3	3	1	2	1	1016	159	144	30	92.310364	Número:
5	3	3	1	2	2	1178	159	262	30	92.611504	1759143351900
4	3	3	1	3	0	1017	209	303	31	-1	
5	3	3	1	3	1	1017	209	105	30	91.743423	Fecha:
5	3	3	1	3	2	1136	209	184	31	92.701477	29/09/2025
3	3	3	2	0	0	1016	259	322	31	-1	
4	3	3	2	1	0	1016	259	322	31	-1	
5	3	3	2	1	1	1016	260	121	30	85.949608	F.Serv.:
5	3	3	2	1	2	1157	259	181	31	92.999542	15/02/2026
3	3	3	3	0	0	1017	310	261	39	-1	
4	3	3	3	1	0	1017	310	261	39	-1	
5	3	3	3	1	1	1017	311	138	38	92.564461	Importe:
5	3	3	3	1	2	1170	310	108	30	92.180817	5586.5
2	3	4	0	0	0	1719	110	690	230	-1	
3	3	4	1	0	0	1719	110	690	230	-1	
4	3	4	1	1	0	1720	110	689	35	-1	
5	3	4	1	1	1	1720	110	168	29	92.730553	CECILIO
5	3	4	1	1	2	1901	110	189	29	93.273590	SERRANO
5	3	4	1	1	3	2102	111	140	28	92.378502	VALL.Y
5	3	4	1	1	4	2254	110	155	35	90.692024	HNO,S.L
4	3	4	1	2	0	1720	161	194	28	-1	
5	3	4	1	2	1	1720	161	194	28	92.309120	B-40000150
4	3	4	1	3	0	1720	211	298	34	-1	
5	3	4	1	3	1	1720	212	97	28	96.912827	JUAN
5	3	4	1	3	2	1830	211	139	34	95.936234	BRAVO,
5	3	4	1	3	3	1983	211	35	28	96.994347	32
4	3	4	1	4	0	1719	261	501	36	-1	
5	3	4	1	4	1	1719	261	93	29	93.302132	40001
5	3	4	1	4	2	1828	278	10	4	93.086845	-
5	3	4	1	4	3	1852	261	368	36	92.783066	SEGOVIA(SEGOVIA)
4	3	4	1	5	0	1720	311	367	29	-1	
5	3	4	1	5	1	1720	311	257	29	91.985382	Tel.:921-462646
5	3	4	1	5	2	1989	312	98	28	96.920563	JUAN
2	3	5	0	0	0	78	419	2344	5	-1	
3	3	5	1	0	0	78	419	2344	5	-1	
4	3	5	1	1	0	78	419	2344	5	-1	
5	3	5	1	1	1	78	419	2344	5	95.000000	 
2	3	6	0	0	0	78	479	2344	5	-1	
3	3	6	1	0	0	78	479	2344	5	-1	
4	3	6	1	1	0	78	479	2344	5	-1	
5	3	6	1	1	1	78	479	2344	5	95.000000	 
2	3	7	0	0	0	103	500	188	103	-1	
3	3	7	1	0	0	103	500	188	103	-1	
4	3	7	1	1	0	103	500	188	103	-1	
5	3	7	1	1	1	103	500	188	103	95.000000	 
2	3	8	0	0	0	311	631	849	3	-1	
3	3	8	1	0	0	311	631	849	3	-1	
4	3	8	1	1	0	311	631	849	3	-1	
5	3	8	1	1	1	311	631	849	3	95.000000	 
2	3	9	0	0	0	311	686	849	3	-1	
3	3	9	1	0	0	311	686	849	3	-1	
4	3	9	1	1	0	311	686	849	3	-1	
5	3	9	1	1	1	311	686	849	3	95.000000	 
2	3	10	0	0	0	311	631	3	113	-1	
3	3	10	1	0	0	311	631	3	113	-1	
4	3	10	1	1	0	311	631	3	113	-1	
5	3	10	1	1	1	311	631	3	113	95.000000	 
2	3	11	0	0	0	416	631	3	113	-1	
3	3	11	1	0	0	416	631	3	113	-1	
4	3	11	1	1	0	416	631	3	113	-1	
5	3	11	1	1	1	416	631	3	113	95.000000	 
