level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	3509	-1	
2	1	1	0	0	0	624	126	234	26	-1	
3	1	1	1	0	0	624	126	234	26	-1	
4	1	1	1	1	0	624	126	234	26	-1	
5	1	1	1	1	1	624	126	106	21	91.467682	ALBION
5	1	1	1	1	2	742	126	74	26	90.876175	1879,
5	1	1	1	1	3	826	127	32	21	90.415977	SL
2	1	2	0	0	0	624	198	267	23	-1	
3	1	2	1	0	0	624	198	267	23	-1	
4	1	2	1	1	0	624	198	267	23	-1	
5	1	2	1	1	1	624	199	60	20	93.185974	GRAN
5	1	2	1	1	2	692	200	45	21	92.869759	VIA,
5	1	2	1	1	3	749	200	8	18	95.172523	1
5	1	2	1	1	4	769	199	11	19	91.368805	5
5	1	2	1	1	5	789	198	102	19	91.815117	DERECHA
2	1	3	0	0	0	625	233	162	20	-1	
3	1	3	1	0	0	625	233	162	20	-1	
4	1	3	1	1	0	625	233	162	20	-1	
5	1	3	1	1	1	625	233	66	20	92.795006	28013
5	1	3	1	1	2	700	233	87	19	88.706024	MADRID
2	1	4	0	0	0	1585	234	409	30	-1	
3	1	4	1	0	0	1585	234	409	30	-1	
4	1	4	1	1	0	1585	234	409	30	-1	
5	1	4	1	1	1	1585	234	192	25	92.853539	PRE-PEDIDO
5	1	4	1	1	2	1789	234	15	30	93.301865	/
5	1	4	1	1	3	1817	235	177	25	89.859604	PRE-ORDER
2	1	5	0	0	0	625	263	84	25	-1	
3	1	5	1	0	0	625	263	84	25	-1	
4	1	5	1	1	0	625	263	84	25	-1	
5	1	5	1	1	1	625	263	84	25	93.203842	ESPAÑA
2	1	6	0	0	0	1495	283	141	24	-1	
3	1	6	1	0	0	1495	283	141	24	-1	
4	1	6	1	1	0	1495	283	141	24	-1	
5	1	6	1	1	1	1495	284	51	19	93.222565	Date
5	1	6	1	1	2	1554	283	11	24	92.932281	/
5	1	6	1	1	3	1574	283	62	21	92.932281	Fecha
2	1	7	0	0	0	1925	284	240	25	-1	
3	1	7	1	0	0	1925	284	240	25	-1	
4	1	7	1	1	0	1925	284	240	25	-1	
5	1	7	1	1	1	1925	284	65	21	95.906815	Order
5	1	7	1	1	2	1999	285	46	24	90.247139	N°
5	1	7	1	1	3	2032	280	12	36	96.947403	/
5	1	7	1	1	4	2055	285	27	20	76.206856	N°
5	1	7	1	1	5	2092	285	73	21	92.807571	Pedido
2	1	8	0	0	0	624	334	186	21	-1	
3	1	8	1	0	0	624	334	186	21	-1	
4	1	8	1	1	0	624	334	186	21	-1	
5	1	8	1	1	1	624	337	47	18	95.945663	CIF:
5	1	8	1	1	2	690	334	120	21	91.902367	881593220
2	1	9	0	0	0	1519	348	134	27	-1	
3	1	9	1	0	0	1519	348	134	27	-1	
4	1	9	1	1	0	1519	348	134	27	-1	
5	1	9	1	1	1	1519	348	134	27	96.273277	08/07/26
