level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	2	0	0	0	0	0	0	3509	2480	-1	
2	2	1	0	0	0	33	263	2134	16	-1	
3	2	1	1	0	0	33	263	2134	16	-1	
4	2	1	1	1	0	33	263	2134	16	-1	
5	2	1	1	1	1	33	263	2134	16	95.000000	 
2	2	2	0	0	0	2207	48	260	25	-1	
3	2	2	1	0	0	2207	48	260	25	-1	
4	2	2	1	1	0	2207	48	260	25	-1	
5	2	2	1	1	1	2207	48	111	25	93.182014	FECHA
5	2	2	1	1	2	2337	48	130	25	93.182014	PEDIDO
2	2	3	0	0	0	2844	39	231	34	-1	
3	2	3	1	0	0	2844	39	231	34	-1	
4	2	3	1	1	0	2844	39	231	34	-1	
5	2	3	1	1	1	2844	39	231	34	89.164665	NÚM.PEDIDO
2	2	4	0	0	0	29	694	3430	29	-1	
3	2	4	1	0	0	29	694	3430	29	-1	
4	2	4	1	1	0	29	694	3430	29	-1	
5	2	4	1	1	1	29	694	3430	29	95.000000	 
2	2	5	0	0	0	58	876	248	58	-1	
3	2	5	1	0	0	58	876	248	58	-1	
4	2	5	1	1	0	58	876	248	58	-1	
5	2	5	1	1	1	58	876	248	58	95.000000	  
2	2	6	0	0	0	43	1141	277	439	-1	
3	2	6	1	0	0	43	1141	277	439	-1	
4	2	6	1	1	0	43	1141	277	439	-1	
5	2	6	1	1	1	43	1141	277	439	95.000000	 
2	2	7	0	0	0	58	916	267	160	-1	
3	2	7	1	0	0	58	916	267	160	-1	
4	2	7	1	1	0	58	916	267	160	-1	
5	2	7	1	1	1	58	916	267	160	95.000000	  
2	2	8	0	0	0	2001	858	625	9	-1	
3	2	8	1	0	0	2001	858	625	9	-1	
4	2	8	1	1	0	2001	858	625	9	-1	
5	2	8	1	1	1	2001	858	625	9	95.000000	 
2	2	9	0	0	0	2001	1125	625	9	-1	
3	2	9	1	0	0	2001	1125	625	9	-1	
4	2	9	1	1	0	2001	1125	625	9	-1	
5	2	9	1	1	1	2001	1125	625	9	95.000000	 
2	2	10	0	0	0	2001	1350	625	9	-1	
3	2	10	1	0	0	2001	1350	625	9	-1	
4	2	10	1	1	0	2001	1350	625	9	-1	
5	2	10	1	1	1	2001	1350	625	9	95.000000	 
2	2	11	0	0	0	34	93	3467	2345	-1	
3	2	11	1	0	0	34	93	3467	2332	-1	
4	2	11	1	1	0	79	93	3264	137	-1	
