level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	2	0	0	0	0	0	0	3509	2480	-1	
2	2	1	0	0	0	2207	39	868	34	-1	
3	2	1	1	0	0	2207	39	868	34	-1	
4	2	1	1	1	0	2207	39	868	34	-1	
5	2	1	1	1	1	2207	48	111	25	93.182014	FECHA
5	2	1	1	1	2	2337	48	130	25	93.182014	PEDIDO
5	2	1	1	1	3	2844	39	231	34	91.578674	NÚM.PEDIDO
2	2	2	0	0	0	75	82	3268	177	-1	
3	2	2	1	0	0	75	82	3268	177	-1	
4	2	2	1	1	0	2218	82	1125	51	-1	
5	2	2	1	1	1	2218	97	155	24	93.123802	07/03/2025
5	2	2	1	1	2	2627	82	95	51	70.540291	1/25-26
5	2	2	1	1	3	3044	97	139	24	74.150597	PAW5022
5	2	2	1	1	4	3252	97	91	30	74.150597	 Pag:2
4	2	2	1	2	0	75	104	3168	127	-1	
5	2	2	1	2	1	75	104	167	127	39.293053	HS
5	2	2	1	2	2	287	105	29	126	87.380592	P
5	2	2	1	2	3	353	106	42	124	0.000000	,
5	2	2	1	2	4	438	105	49	125	92.478554	N
5	2	2	1	2	5	514	105	26	125	40.238068	|
5	2	2	1	2	6	568	105	36	126	42.707119	I
5	2	2	1	2	7	631	195	3	35	99.604759	|
5	2	2	1	2	8	661	104	80	126	55.913689	C%
5	2	2	1	2	9	2212	178	139	52	92.258499	AGENTE
5	2	2	1	2	10	3057	193	186	24	91.973137	F.SERVICIO
4	2	2	1	3	0	2219	235	1000	24	-1	
5	2	2	1	3	1	2219	235	41	23	96.989632	PA
5	2	2	1	3	2	3065	235	154	24	92.957382	15/08/2025
2	2	3	0	0	0	33	268	2134	6	-1	
3	2	3	1	0	0	33	268	2134	6	-1	
4	2	3	1	1	0	33	268	2134	6	-1	
5	2	3	1	1	1	33	268	2134	6	95.000000	 
2	2	4	0	0	0	429	296	2580	39	-1	
3	2	4	1	0	0	429	296	2580	39	-1	
4	2	4	1	1	0	429	296	2580	39	-1	
5	2	4	1	1	1	429	300	143	27	92.472603	EMBOGA,
5	2	4	1	1	2	584	300	43	24	93.200180	S.A
5	2	4	1	1	3	637	300	70	24	77.740479	.Avda
5	2	4	1	1	4	719	300	30	24	97.008308	de
5	2	4	1	1	5	760	300	19	24	93.132278	la
5	2	4	1	1	6	791	300	94	27	96.294495	libertad,
5	2	4	1	1	7	896	302	75	22	96.824585	44-45
5	2	4	1	1	8	983	300	37	24	73.944580	Poll.
5	2	4	1	1	9	1031	300	40	24	95.539009	Ind.
5	2	4	1	1	10	1081	296	181	39	88.571144	SalinetasApdo.
5	2	4	1	1	11	1272	302	128	22	91.677299	48-03610
5	2	4	1	1	12	1411	303	81	21	92.197456	PETRER
5	2	4	1	1	13	1502	299	133	28	92.601814	(ALICANTE)
5	2	4	1	1	14	1646	298	157	26	50.699417	ESPANAC.I.F.
5	2	4	1	1	15	1815	303	170	21	52.734013	A-03326121
5	2	4	1	1	16	1995	300	46	24	94.279198	Tel.
5	2	4	1	1	17	2055	299	51	28	94.628319	(34)
5	2	4	1	1	18	2120	303	53	21	95.962914	965
5	2	4	1	1	19	2187	303	53	21	93.062729	370
5	2	4	1	1	20	2253	303	106	21	85.572479	605.Fax
5	2	4	1	1	21	2372	299	51	28	96.228661	(34)
5	2	4	1	1	22	2437	303	53	21	96.559341	965
5	2	4	1	1	23	2504	303	53	21	96.707939	370
5	2	4	1	1	24	2570	303	52	21	90.263123	908
5	2	4	1	1	25	2636	316	7	2	96.335678	-
5	2	4	1	1	26	2657	296	149	39	52.133263	hispanitas@
5	2	4	1	1	27	2818	296	191	39	52.133263	hispanitas.com
2	2	5	0	0	0	29	703	3430	11	-1	
3	2	5	1	0	0	29	703	3430	11	-1	
4	2	5	1	1	0	29	703	3430	11	-1	
5	2	5	1	1	1	29	703	3430	11	95.000000	 
2	2	6	0	0	0	2001	861	625	4	-1	
3	2	6	1	0	0	2001	861	625	4	-1	
4	2	6	1	1	0	2001	861	625	4	-1	
5	2	6	1	1	1	2001	861	625	4	95.000000	 
2	2	7	0	0	0	2001	1086	625	4	-1	
3	2	7	1	0	0	2001	1086	625	4	-1	
4	2	7	1	1	0	2001	1086	625	4	-1	
5	2	7	1	1	1	2001	1086	625	4	95.000000	 
2	2	8	0	0	0	2001	1311	625	4	-1	
3	2	8	1	0	0	2001	1311	625	4	-1	
4	2	8	1	1	0	2001	1311	625	4	-1	
5	2	8	1	1	1	2001	1311	625	4	95.000000	 
2	2	9	0	0	0	2001	1536	625	4	-1	
3	2	9	1	0	0	2001	1536	625	4	-1	
4	2	9	1	1	0	2001	1536	625	4	-1	
5	2	9	1	1	1	2001	1536	625	4	95.000000	 
2	2	10	0	0	0	2001	1761	625	4	-1	
3	2	10	1	0	0	2001	1761	625	4	-1	
4	2	10	1	1	0	2001	1761	625	4	-1	
5	2	10	1	1	1	2001	1761	625	4	95.000000	 
2	2	11	0	0	0	49	355	3437	1442	-1	
3	2	11	1	0	0	49	355	3437	1442	-1	
4	2	11	1	1	0	119	355	2541	42	-1	
5	2	11	1	1	1	119	372	137	25	91.694252	CLIENTE
5	2	11	1	1	2	1141	364	113	25	92.137627	LUGAR
5	2	11	1	1	3	1272	364	18	25	93.244400	Y
5	2	11	1	1	4	1307	364	260	25	96.398811	CONDICIONES
5	2	11	1	1	5	1588	364	39	25	92.408791	DE
5	2	11	1	1	6	1648	355	109	34	91.851967	ENVÍO
5	2	11	1	1	7	2208	364	261	25	96.155396	CONDICIONES
5	2	11	1	1	8	2490	364	39	25	96.322655	DE
5	2	11	1	1	9	2547	364	113	25	96.322655	VENTA
4	2	11	1	2	0	126	418	2208	30	-1	
5	2	11	1	2	1	126	418	125	24	91.217812	CECILIO
5	2	11	1	2	2	261	418	154	24	91.971771	SERRANO
5	2	11	1	2	3	425	418	143	24	93.077225	VALLEJO
5	2	11	1	2	4	580	418	77	24	91.186890	H.S.L
5	2	11	1	2	5	711	418	87	30	58.999420	(2084)
5	2	11	1	2	6	2219	418	115	24	87.684013	1X90-00
4	2	11	1	3	0	127	460	2264	24	-1	
5	2	11	1	3	1	127	460	61	24	93.263588	LOS
5	2	11	1	3	2	199	460	119	24	91.418930	CHICOS
5	2	11	1	3	3	773	460	158	24	92.368515	B40000150
5	2	11	1	3	4	2219	460	172	24	90.754417	EF.DOM-CP
4	2	11	1	4	0	125	502	3137	34	-1	
5	2	11	1	4	1	125	502	83	24	92.410858	JUAN
5	2	11	1	4	2	221	502	117	28	91.880470	BRAVO,
5	2	11	1	4	3	350	502	32	24	96.805168	32
5	2	11	1	4	4	2207	512	151	24	92.422081	ENTIDAD
5	2	11	1	4	5	2516	512	149	24	91.463928	OFICINA
5	2	11	1	4	6	2761	512	65	24	90.281235	D.C.
5	2	11	1	4	7	3071	511	42	24	88.600746	Ne
5	2	11	1	4	8	3121	511	141	24	88.600746	CUENTA
4	2	11	1	5	0	125	543	318	30	-1	
5	2	11	1	5	1	125	543	82	24	91.812935	40001
5	2	11	1	5	2	282	543	161	30	65.542099	(SEGOVIA)
4	2	11	1	6	0	126	585	800	24	-1	
5	2	11	1	6	1	126	585	141	24	96.001976	SEGOVIA
5	2	11	1	6	2	771	585	155	24	96.871742	921462646
4	2	11	1	7	0	377	665	3061	39	-1	
5	2	11	1	7	1	377	665	196	39	92.015396	Modelo/Linea
5	2	11	1	7	2	960	665	175	39	92.529106	Descripción
5	2	11	1	7	3	1586	669	47	23	78.365791	N.T
5	2	11	1	7	4	1669	669	82	24	78.365791	Pares
5	2	11	1	7	5	2251	665	95	39	92.272095	Tallaje
5	2	11	1	7	6	3023	669	112	24	90.188156	P.Venta
5	2	11	1	7	7	3190	669	83	23	91.759918	PVPR
5	2	11	1	7	8	3377	669	61	29	95.522202	Imp.
4	2	11	1	8	0	2001	835	29	21	-1	
5	2	11	1	8	1	2001	835	29	21	96.840469	35
4	2	11	1	9	0	49	872	3437	32	-1	
5	2	11	1	9	1	49	880	94	24	92.416176	BI254
5	2	11	1	9	2	377	872	114	21	91.147316	BI254159
5	2	11	1	9	3	502	872	121	21	91.391182	BOLSOS-
5	2	11	1	9	4	648	872	138	21	90.770065	NYLON-I25
5	2	11	1	9	5	795	872	79	20	93.299126	ARMY
5	2	11	1	9	6	891	872	169	21	85.823448	GRAINED-I25
5	2	11	1	9	7	1068	872	80	20	96.226784	ARMY
5	2	11	1	9	8	1164	872	98	21	93.250404	SAMBA
5	2	11	1	9	9	1272	872	101	21	92.361923	MET-125
5	2	11	1	9	10	1381	872	80	20	93.162048	ARMY
5	2	11	1	9	11	1478	872	158	21	89.681877	ROCKET-I25
5	2	11	1	9	12	1644	872	80	20	88.649651	ARMY
5	2	11	1	9	13	2013	872	13	20	96.655090	2
5	2	11	1	9	14	3085	872	65	24	91.119415	37,50
5	2	11	1	9	15	3159	872	14	21	91.119415	€
5	2	11	1	9	16	3239	872	66	24	91.617661	89,90
