level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	3509	2480	-1	
2	1	1	0	0	0	2207	48	260	25	-1	
3	1	1	1	0	0	2207	48	260	25	-1	
4	1	1	1	1	0	2207	48	260	25	-1	
5	1	1	1	1	1	2207	48	111	25	93.182014	FECHA
5	1	1	1	1	2	2337	48	130	25	93.182014	PEDIDO
2	1	2	0	0	0	2844	48	231	25	-1	
3	1	2	1	0	0	2844	48	231	25	-1	
4	1	2	1	1	0	2844	48	231	25	-1	
5	1	2	1	1	1	2844	48	231	25	91.228203	NUM.PEDIDO
2	1	3	0	0	0	2218	97	155	24	-1	
3	1	3	1	0	0	2218	97	155	24	-1	
4	1	3	1	1	0	2218	97	155	24	-1	
5	1	3	1	1	1	2218	97	155	24	92.271179	07/03/2025
2	1	4	0	0	0	2627	97	95	24	-1	
3	1	4	1	0	0	2627	97	95	24	-1	
4	1	4	1	1	0	2627	97	95	24	-1	
5	1	4	1	1	1	2627	97	95	24	91.382111	1/25-26
2	1	5	0	0	0	3044	97	139	24	-1	
3	1	5	1	0	0	3044	97	139	24	-1	
4	1	5	1	1	0	3044	97	139	24	-1	
5	1	5	1	1	1	3044	97	139	24	80.675430	PAW5022
2	1	6	0	0	0	3252	97	87	30	-1	
3	1	6	1	0	0	3252	97	87	30	-1	
4	1	6	1	1	0	3252	97	87	30	-1	
5	1	6	1	1	1	3252	97	54	30	96.336296	Pag:
5	1	6	1	1	2	3329	97	10	23	95.625778	1
2	1	7	0	0	0	79	100	662	134	-1	
3	1	7	1	0	0	79	100	662	134	-1	
4	1	7	1	1	0	79	100	662	134	-1	
5	1	7	1	1	1	79	100	119	134	0.000000	HIT
5	1	7	1	1	2	212	104	529	126	0.000000	SPANITAS
2	1	8	0	0	0	2212	192	139	25	-1	
3	1	8	1	0	0	2212	192	139	25	-1	
4	1	8	1	1	0	2212	192	139	25	-1	
5	1	8	1	1	1	2212	192	139	25	92.758011	AGENTE
2	1	9	0	0	0	3057	193	186	24	-1	
3	1	9	1	0	0	3057	193	186	24	-1	
4	1	9	1	1	0	3057	193	186	24	-1	
5	1	9	1	1	1	3057	193	186	24	92.133698	F.SERVICIO
2	1	10	0	0	0	75	195	123	36	-1	
3	1	10	1	0	0	75	195	123	36	-1	
4	1	10	1	1	0	75	195	123	36	-1	
5	1	10	1	1	1	75	195	123	36	27.161880	ey
2	1	11	0	0	0	259	195	375	36	-1	
3	1	11	1	0	0	259	195	375	36	-1	
4	1	11	1	1	0	259	195	375	36	-1	
5	1	11	1	1	1	259	195	139	36	9.062492	EA
5	1	11	1	1	2	457	195	177	36	45.403309	EO
2	1	12	0	0	0	2219	235	41	23	-1	
3	1	12	1	0	0	2219	235	41	23	-1	
4	1	12	1	1	0	2219	235	41	23	-1	
5	1	12	1	1	1	2219	235	41	23	96.867790	PA
2	1	13	0	0	0	3065	235	154	24	-1	
