level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2480	3509	-1	
2	1	1	0	0	0	182	178	646	393	-1	
3	1	1	1	0	0	182	178	646	393	-1	
4	1	1	1	1	0	182	178	646	393	-1	
5	1	1	1	1	1	182	178	646	393	95.000000	      
2	1	2	0	0	0	245	278	500	134	-1	
3	1	2	1	0	0	245	278	500	134	-1	
4	1	2	1	1	0	245	278	500	134	-1	
5	1	2	1	1	1	245	278	500	134	76.487350	Amnita
2	1	3	0	0	0	374	437	271	38	-1	
3	1	3	1	0	0	374	437	271	38	-1	
4	1	3	1	1	0	374	437	271	38	-1	
5	1	3	1	1	1	374	437	138	38	92.179657	SINCE
5	1	3	1	1	2	537	437	108	38	93.262527	1886
2	1	4	0	0	0	983	303	683	96	-1	
3	1	4	1	0	0	983	303	683	96	-1	
4	1	4	1	1	0	983	303	683	96	-1	
5	1	4	1	1	1	983	303	350	96	96.295738	ROSA
5	1	4	1	1	2	1387	308	279	91	96.000732	FAIA
2	1	5	0	0	0	1120	429	405	33	-1	
3	1	5	1	0	0	1120	429	405	33	-1	
4	1	5	1	1	0	1120	429	405	33	-1	
5	1	5	1	1	1	1120	429	405	33	89.985146	BEAUTYFULL
2	1	6	0	0	0	148	692	2184	5	-1	
3	1	6	1	0	0	148	692	2184	5	-1	
4	1	6	1	1	0	148	692	2184	5	-1	
5	1	6	1	1	1	148	692	2184	5	95.000000	 
2	1	7	0	0	0	155	752	399	47	-1	
3	1	7	1	0	0	155	752	399	47	-1	
4	1	7	1	1	0	155	752	399	47	-1	
5	1	7	1	1	1	155	752	135	47	95.758888	Copia
5	1	7	1	1	2	308	753	67	36	91.575523	del
5	1	7	1	1	3	395	753	159	46	91.042496	pedido
2	1	8	0	0	0	155	859	331	26	-1	
3	1	8	1	0	0	155	859	331	26	-1	
4	1	8	1	1	0	155	859	331	26	-1	
5	1	8	1	1	1	155	859	152	26	88.589233	Direccion
5	1	8	1	1	2	320	859	47	26	96.131157	del
5	1	8	1	1	3	380	859	106	26	96.050621	cliente
2	1	9	0	0	0	156	941	534	26	-1	
3	1	9	1	0	0	156	941	534	26	-1	
4	1	9	1	1	0	156	941	534	26	-1	
5	1	9	1	1	1	156	941	251	26	92.280952	MONEDEROLID
5	1	9	1	1	2	420	941	57	26	91.026924	S.L.
5	1	9	1	1	3	492	941	198	26	91.691368	MONEDERO
2	1	10	0	0	0	153	982	369	150	-1	
3	1	10	1	0	0	153	982	369	109	-1	
4	1	10	1	1	0	155	982	367	30	-1	
5	1	10	1	1	1	155	982	133	26	92.962090	Canovas
5	1	10	1	1	2	299	982	43	26	96.559998	del
5	1	10	1	1	3	355	982	118	30	96.365685	Castillo,
5	1	10	1	1	4	489	983	33	24	96.756248	14
4	1	10	1	2	0	153	1024	316	26	-1	
5	1	10	1	2	1	153	1024	94	26	91.989731	47002
5	1	10	1	2	2	258	1024	211	26	91.989731	VALLADOLID
4	1	10	1	3	0	156	1065	41	26	-1	
5	1	10	1	3	1	156	1065	41	26	96.876732	ES
3	1	10	2	0	0	154	1106	184	26	-1	
4	1	10	2	1	0	154	1106	184	26	-1	
5	1	10	2	1	1	154	1106	55	26	96.641006	983
5	1	10	2	1	2	222	1106	54	26	96.608330	308
5	1	10	2	1	3	288	1106	50	26	96.576752	001
2	1	11	0	0	0	307	1284	471	30	-1	
3	1	11	1	0	0	307	1284	471	30	-1	
4	1	11	1	1	0	307	1284	471	30	-1	
5	1	11	1	1	1	307	1284	73	24	96.729912	Rose
5	1	11	1	1	2	392	1284	75	30	95.951324	Body
5	1	11	1	1	3	477	1284	43	24	93.283226	sin
5	1	11	1	1	4	532	1290	63	18	92.885384	aros
5	1	11	1	1	5	607	1284	171	29	92.006851	preformado
2	1	12	0	0	0	199	1287	411	119	-1	
3	1	12	1	0	0	199	1287	411	119	-1	
4	1	12	1	1	0	199	1287	411	119	-1	
5	1	12	1	1	1	199	1287	48	119	21.034393	i
5	1	12	1	1	2	306	1321	67	24	93.192673	3576
5	1	12	1	1	3	384	1335	9	2	89.396614	-
5	1	12	1	1	4	406	1321	47	24	96.606621	107
5	1	12	1	1	5	465	1327	57	18	96.606621	rosa
5	1	12	1	1	6	533	1322	77	23	96.599449	smart
2	1	13	0	0	0	206	1374	266	36	-1	
3	1	13	1	0	0	206	1374	266	36	-1	
4	1	13	1	1	0	206	1374	266	36	-1	
5	1	13	1	1	1	206	1374	18	32	47.550812	u
5	1	13	1	1	2	439	1387	33	23	96.804489	75
2	1	14	0	0	0	306	1425	152	24	-1	
3	1	14	1	0	0	306	1425	152	24	-1	
4	1	14	1	1	0	306	1425	152	24	-1	
5	1	14	1	1	1	306	1425	20	24	89.527008	C
5	1	14	1	1	2	450	1426	8	22	96.982933	1
2	1	15	0	0	0	306	1570	230	24	-1	
3	1	15	1	0	0	306	1570	230	24	-1	
4	1	15	1	1	0	306	1570	230	24	-1	
5	1	15	1	1	1	306	1570	67	24	94.925949	5876
5	1	15	1	1	2	384	1584	9	2	94.925949	-
5	1	15	1	1	3	404	1570	45	24	93.279877	001
5	1	15	1	1	4	465	1570	71	24	92.708122	black
2	1	16	0	0	0	306	1636	166	62	-1	
3	1	16	1	0	0	306	1636	166	62	-1	
4	1	16	1	1	0	439	1636	33	23	-1	
5	1	16	1	1	1	439	1636	33	23	96.274704	75
4	1	16	1	2	0	306	1674	156	24	-1	
5	1	16	1	2	1	306	1674	20	24	88.635300	C
5	1	16	1	2	2	448	1674	14	24	96.770477	3
2	1	17	0	0	0	765	859	302	26	-1	
3	1	17	1	0	0	765	859	302	26	-1	
4	1	17	1	1	0	765	859	302	26	-1	
5	1	17	1	1	1	765	859	152	26	91.924728	Dirección
5	1	17	1	1	2	930	859	38	26	93.200073	de
5	1	17	1	1	3	979	859	88	26	92.261063	envío
2	1	18	0	0	0	765	941	534	26	-1	
3	1	18	1	0	0	765	941	534	26	-1	
4	1	18	1	1	0	765	941	534	26	-1	
5	1	18	1	1	1	765	941	252	26	92.565712	MONEDEROLID
5	1	18	1	1	2	1029	941	57	26	91.855698	S.L.
5	1	18	1	1	3	1101	941	198	26	89.656990	MONEDERO
2	1	19	0	0	0	763	982	369	109	-1	
3	1	19	1	0	0	763	982	369	109	-1	
4	1	19	1	1	0	764	982	368	30	-1	
5	1	19	1	1	1	764	982	133	26	92.641449	Canovas
5	1	19	1	1	2	909	982	42	26	93.295006	del
5	1	19	1	1	3	965	982	117	30	93.061447	Castillo,
5	1	19	1	1	4	1098	983	34	24	96.946358	14
4	1	19	1	2	0	763	1024	315	26	-1	
5	1	19	1	2	1	763	1024	93	26	93.060196	47002
5	1	19	1	2	2	868	1024	210	26	91.359123	VALLADOLID
4	1	19	1	3	0	765	1065	42	26	-1	
5	1	19	1	3	1	765	1065	42	26	92.968773	ES
2	1	20	0	0	0	862	1284	229	29	-1	
3	1	20	1	0	0	862	1284	229	29	-1	
4	1	20	1	1	0	862	1284	229	29	-1	
5	1	20	1	1	1	862	1284	64	29	92.190353	Tipo
5	1	20	1	1	2	937	1284	34	24	93.304138	de
5	1	20	1	1	3	983	1284	108	29	92.895676	pedido:
2	1	21	0	0	0	745	1386	135	62	-1	
3	1	21	1	0	0	745	1386	135	62	-1	
4	1	21	1	1	0	745	1386	135	24	-1	
5	1	21	1	1	1	745	1386	32	24	96.437515	90
5	1	21	1	1	2	847	1386	33	24	96.833649	95
4	1	21	1	2	0	756	1426	110	22	-1	
5	1	21	1	2	1	756	1426	8	22	96.848991	1
5	1	21	1	2	2	858	1426	8	22	96.848991	1
2	1	22	0	0	0	745	1635	135	63	-1	
3	1	22	1	0	0	745	1635	135	63	-1	
4	1	22	1	1	0	745	1635	135	24	-1	
5	1	22	1	1	1	745	1635	32	24	96.752411	90
5	1	22	1	1	2	847	1635	33	24	95.171463	95
4	1	22	1	2	0	754	1674	116	24	-1	
5	1	22	1	2	1	754	1674	14	24	96.908981	3
5	1	22	1	2	2	855	1674	15	23	96.935898	2
2	1	23	0	0	0	417	1711	480	27	-1	
3	1	23	1	0	0	417	1711	480	27	-1	
4	1	23	1	1	0	417	1711	480	27	-1	
5	1	23	1	1	1	417	1711	72	27	92.615723	28,31
5	1	23	1	1	2	519	1711	72	27	91.617752	28,31
5	1	23	1	1	3	621	1711	72	27	91.617752	28,31
5	1	23	1	1	4	723	1711	72	27	90.991371	28,31
5	1	23	1	1	5	825	1711	72	27	92.393478	28,31
2	1	24	0	0	0	306	1856	230	24	-1	
3	1	24	1	0	0	306	1856	230	24	-1	
4	1	24	1	1	0	306	1856	230	24	-1	
5	1	24	1	1	1	306	1856	67	24	94.925949	5876
5	1	24	1	1	2	384	1870	9	2	94.925949	-
5	1	24	1	1	3	404	1856	45	24	93.279877	001
5	1	24	1	1	4	465	1856	71	24	92.708122	black
2	1	25	0	0	0	209	1532	882	123	-1	
3	1	25	1	0	0	209	1532	882	123	-1	
4	1	25	1	1	0	209	1532	882	123	-1	
5	1	25	1	1	1	209	1536	35	119	61.932686	g
5	1	25	1	1	2	307	1532	73	24	93.183563	Rose
5	1	25	1	1	3	391	1532	143	30	92.247612	Sujetador
5	1	25	1	1	4	544	1532	106	24	91.314056	confort
5	1	25	1	1	5	661	1532	170	29	91.653847	preformado
5	1	25	1	1	6	862	1532	64	29	89.429329	Tipo
5	1	25	1	1	7	937	1532	34	24	93.305115	de
5	1	25	1	1	8	983	1532	108	29	92.284019	pedido:
2	1	26	0	0	0	864	1856	79	23	-1	
3	1	26	1	0	0	864	1856	79	23	-1	
4	1	26	1	1	0	864	1856	79	23	-1	
5	1	26	1	1	1	864	1856	79	23	92.524910	FREE
2	1	27	0	0	0	209	1818	882	123	-1	
3	1	27	1	0	0	209	1818	882	123	-1	
4	1	27	1	1	0	209	1818	882	123	-1	
5	1	27	1	1	1	209	1822	35	119	61.932686	g
5	1	27	1	1	2	307	1818	73	24	93.183563	Rose
5	1	27	1	1	3	391	1818	143	30	92.247612	Sujetador
5	1	27	1	1	4	544	1818	106	24	91.314056	confort
5	1	27	1	1	5	661	1818	170	29	91.653847	preformado
5	1	27	1	1	6	862	1818	64	29	89.429329	Tipo
5	1	27	1	1	7	937	1818	34	24	93.305115	de
5	1	27	1	1	8	983	1818	108	29	92.284019	pedido:
2	1	28	0	0	0	306	1921	183	103	-1	
3	1	28	1	0	0	306	1921	183	103	-1	
4	1	28	1	1	0	439	1921	33	24	-1	
5	1	28	1	1	1	439	1921	33	24	96.913040	95
4	1	28	1	2	0	306	1960	152	24	-1	
5	1	28	1	2	1	306	1960	20	24	89.011612	C
5	1	28	1	2	2	450	1961	8	22	96.985077	1
4	1	28	1	3	0	417	1997	72	27	-1	
5	1	28	1	3	1	417	1997	72	27	92.710670	28,31
2	1	29	0	0	0	306	2142	304	24	-1	
3	1	29	1	0	0	306	2142	304	24	-1	
4	1	29	1	1	0	306	2142	304	24	-1	
5	1	29	1	1	1	306	2142	67	24	96.352554	5876
5	1	29	1	1	2	384	2156	9	2	95.707794	-
5	1	29	1	1	3	406	2142	47	24	93.284874	107
5	1	29	1	1	4	465	2148	57	18	91.781906	rosa
5	1	29	1	1	5	533	2143	77	23	92.528053	smart
2	1	30	0	0	0	180	2104	911	123	-1	
3	1	30	1	0	0	180	2104	911	123	-1	
4	1	30	1	1	0	180	2104	911	123	-1	
5	1	30	1	1	1	180	2107	68	120	58.516521	A
5	1	30	1	1	2	307	2104	73	24	92.750076	Rose
5	1	30	1	1	3	391	2104	143	30	91.882187	Sujetador
5	1	30	1	1	4	544	2104	106	24	91.634766	confort
5	1	30	1	1	5	661	2104	170	29	91.195229	preformado
5	1	30	1	1	6	862	2104	64	29	94.849121	Tipo
5	1	30	1	1	7	937	2104	34	24	93.258774	de
5	1	30	1	1	8	983	2104	108	29	91.409027	pedido:
4	1	30	1	2	0	234	2185	28	42	-1	
5	1	30	1	2	1	234	2185	28	42	79.527130	st
2	1	31	0	0	0	306	2208	166	62	-1	
3	1	31	1	0	0	306	2208	166	62	-1	
4	1	31	1	1	0	439	2208	33	23	-1	
5	1	31	1	1	1	439	2208	33	23	96.747307	75
4	1	31	1	2	0	306	2246	156	24	-1	
5	1	31	1	2	1	306	2246	20	24	86.631844	C
5	1	31	1	2	2	448	2246	14	24	96.745537	3
2	1	32	0	0	0	745	2207	135	63	-1	
3	1	32	1	0	0	745	2207	135	63	-1	
4	1	32	1	1	0	745	2207	135	24	-1	
5	1	32	1	1	1	745	2207	32	24	96.772018	90
5	1	32	1	1	2	847	2207	33	24	95.494942	95
4	1	32	1	2	0	754	2246	116	24	-1	
5	1	32	1	2	1	754	2246	14	24	96.879013	3
5	1	32	1	2	2	855	2246	15	23	96.932503	2
2	1	33	0	0	0	417	2283	480	27	-1	
3	1	33	1	0	0	417	2283	480	27	-1	
4	1	33	1	1	0	417	2283	480	27	-1	
5	1	33	1	1	1	417	2283	72	27	92.615723	28,31
5	1	33	1	1	2	519	2283	72	27	91.617752	28,31
5	1	33	1	1	3	621	2283	72	27	91.617752	28,31
5	1	33	1	1	4	723	2283	72	27	90.991371	28,31
5	1	33	1	1	5	825	2283	72	27	92.393478	28,31
