level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	3	0	0	0	0	0	0	2480	3509	-1	
2	3	1	0	0	0	307	186	363	30	-1	
3	3	1	1	0	0	307	186	363	30	-1	
4	3	1	1	1	0	307	186	363	30	-1	
5	3	1	1	1	1	307	186	38	23	93.276688	RF
5	3	1	1	1	2	358	186	124	30	91.719330	EV-Flyer
5	3	1	1	1	3	493	186	71	24	91.719330	FS27
5	3	1	1	1	4	576	186	94	29	92.721039	(VE30)
2	3	2	0	0	0	1176	186	148	29	-1	
3	3	2	1	0	0	1176	186	148	29	-1	
4	3	2	1	1	0	1176	186	148	29	-1	
5	3	2	1	1	1	1176	186	25	23	90.401215	P.
5	3	2	1	1	2	1213	192	111	23	96.313217	compra
2	3	3	0	0	0	1387	186	156	24	-1	
3	3	3	1	0	0	1387	186	156	24	-1	
4	3	3	1	1	0	1387	186	156	24	-1	
5	3	3	1	1	1	1387	186	156	24	91.885925	Descuento
2	3	4	0	0	0	1598	186	55	24	-1	
3	3	4	1	0	0	1598	186	55	24	-1	
4	3	4	1	1	0	1598	186	55	24	-1	
5	3	4	1	1	1	1598	186	55	24	96.843666	Red
2	3	5	0	0	0	1809	186	148	24	-1	
3	3	5	1	0	0	1809	186	148	24	-1	
4	3	5	1	1	0	1809	186	148	24	-1	
5	3	5	1	1	1	1809	186	84	23	90.527504	P.V.P.
5	3	5	1	1	2	1906	192	51	18	96.902405	rec.
2	3	6	0	0	0	2019	186	279	29	-1	
3	3	6	1	0	0	2019	186	279	29	-1	
4	3	6	1	1	0	2019	186	279	29	-1	
5	3	6	1	1	1	2019	186	119	24	96.452393	Servicio
5	3	6	1	1	2	2149	192	15	18	96.975624	a
5	3	6	1	1	3	2176	186	78	29	96.405914	partir
5	3	6	1	1	4	2264	186	34	24	96.253502	de
2	3	7	0	0	0	305	223	316	24	-1	
3	3	7	1	0	0	305	223	316	24	-1	
4	3	7	1	1	0	305	223	316	24	-1	
5	3	7	1	1	1	305	223	110	24	88.705467	V9996Y
5	3	7	1	1	2	426	237	8	2	92.448029	-
5	3	7	1	1	3	445	223	50	24	96.696686	089
