level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2481	3508	-1	
2	1	1	0	0	0	1912	208	449	32	-1	
3	1	1	1	0	0	1912	208	449	32	-1	
4	1	1	1	1	0	1912	208	449	32	-1	
5	1	1	1	1	1	1912	208	32	26	92.216461	C/
5	1	1	1	1	2	1956	209	163	31	91.741737	Echegaray,
5	1	1	1	1	3	2132	209	35	25	93.292496	32
5	1	1	1	1	4	2179	209	60	31	92.964752	bajo
5	1	1	1	1	5	2251	223	9	3	96.835388	-
5	1	1	1	1	6	2270	209	91	25	96.835388	46740
2	1	2	0	0	0	405	188	399	94	-1	
3	1	2	1	0	0	405	188	399	94	-1	
4	1	2	1	1	0	405	188	399	94	-1	
5	1	2	1	1	1	405	188	399	94	91.769241	ASdeMAR
2	1	3	0	0	0	1905	250	456	32	-1	
3	1	3	1	0	0	1905	250	456	32	-1	
4	1	3	1	1	0	1905	250	456	32	-1	
5	1	3	1	1	1	1905	250	157	26	92.427994	Carcaixent
5	1	3	1	1	2	2073	265	9	3	93.305473	-
5	1	3	1	1	3	2092	251	126	24	92.512566	Valencia
5	1	3	1	1	4	2230	265	9	3	93.265549	-
5	1	3	1	1	5	2252	251	109	31	93.064713	España
2	1	4	0	0	0	415	294	341	21	-1	
3	1	4	1	0	0	415	294	341	21	-1	
4	1	4	1	1	0	415	294	341	21	-1	
5	1	4	1	1	1	415	294	119	21	92.977112	TEXTILE
5	1	4	1	1	2	547	294	19	21	92.523209	&
5	1	4	1	1	3	580	294	176	21	95.653816	SWIMWEAR
2	1	5	0	0	0	136	185	258	165	-1	
3	1	5	1	0	0	136	185	264	165	-1	
4	1	5	1	1	0	136	185	258	165	-1	
5	1	5	1	1	1	136	185	134	165	22.095963	we
5	1	5	1	1	2	351	189	43	91	70.421921	i
2	1	6	0	0	0	2048	292	313	26	-1	
3	1	6	1	0	0	2048	292	313	26	-1	
4	1	6	1	1	0	2048	292	313	26	-1	
5	1	6	1	1	1	2048	292	136	25	96.100197	Teléfono:
5	1	6	1	1	2	2197	293	164	25	96.100197	609291797
2	1	7	0	0	0	2029	333	332	32	-1	
3	1	7	1	0	0	2029	333	332	32	-1	
4	1	7	1	1	0	2029	333	332	32	-1	
5	1	7	1	1	1	2029	333	332	32	92.230087	pedidos@rasdemar.es
2	1	8	0	0	0	256	418	263	23	-1	
3	1	8	1	0	0	256	418	263	23	-1	
4	1	8	1	1	0	256	418	263	23	-1	
5	1	8	1	1	1	256	418	263	23	91.014404	REPRESENTANTE:
2	1	9	0	0	0	883	412	693	28	-1	
3	1	9	1	0	0	883	412	693	28	-1	
4	1	9	1	1	0	883	412	693	28	-1	
5	1	9	1	1	1	883	418	74	22	96.044365	JOSE
5	1	9	1	1	2	967	418	101	22	96.044365	JAVIER
5	1	9	1	1	3	1077	412	132	27	93.244064	ALVAREZ
5	1	9	1	1	4	1220	418	184	22	93.150818	MARGARETO
5	1	9	1	1	5	1415	430	8	3	91.283829	-
5	1	9	1	1	6	1433	418	143	22	96.695511	670404206
2	1	10	0	0	0	195	496	105	22	-1	
3	1	10	1	0	0	195	496	105	22	-1	
4	1	10	1	1	0	195	496	105	22	-1	
5	1	10	1	1	1	195	496	105	22	96.339157	FECHA:
2	1	11	0	0	0	458	496	142	22	-1	
3	1	11	1	0	0	458	496	142	22	-1	
4	1	11	1	1	0	458	496	142	22	-1	
5	1	11	1	1	1	458	496	142	22	96.444489	17/07/2026
2	1	12	0	0	0	822	496	253	23	-1	
3	1	12	1	0	0	822	496	253	23	-1	
4	1	12	1	1	0	822	496	253	23	-1	
5	1	12	1	1	1	822	496	99	22	95.866753	FECHA
5	1	12	1	1	2	930	496	145	23	96.513771	SERVICIO:
2	1	13	0	0	0	1437	496	143	22	-1	
3	1	13	1	0	0	1437	496	143	22	-1	
4	1	13	1	1	0	1437	496	143	22	-1	
5	1	13	1	1	1	1437	496	143	22	96.306511	2027-04-01
2	1	14	0	0	0	1853	496	156	23	-1	
3	1	14	1	0	0	1853	496	156	23	-1	
4	1	14	1	1	0	1853	496	156	23	-1	
5	1	14	1	1	1	1853	496	29	22	93.223640	N°
5	1	14	1	1	2	1893	496	116	23	90.413368	PEDIDO:
2	1	15	0	0	0	2151	496	121	22	-1	
3	1	15	1	0	0	2151	496	121	22	-1	
4	1	15	1	1	0	2151	496	121	22	-1	
5	1	15	1	1	1	2151	496	121	22	92.998787	26-00898
2	1	16	0	0	0	185	574	125	23	-1	
3	1	16	1	0	0	185	574	125	23	-1	
4	1	16	1	1	0	185	574	125	23	-1	
5	1	16	1	1	1	185	574	24	22	96.573471	1°
5	1	16	1	1	2	220	574	90	23	96.373611	PAGO:
2	1	17	0	0	0	455	574	147	22	-1	
3	1	17	1	0	0	455	574	147	22	-1	
4	1	17	1	1	0	455	574	147	22	-1	
5	1	17	1	1	1	455	574	147	22	96.479889	2027-05-30
2	1	18	0	0	0	182	652	130	22	-1	
3	1	18	1	0	0	182	652	130	22	-1	
4	1	18	1	1	0	182	652	130	22	-1	
5	1	18	1	1	1	182	652	130	22	91.765907	CLIENTE:
2	1	19	0	0	0	421	653	528	22	-1	
3	1	19	1	0	0	421	653	528	22	-1	
4	1	19	1	1	0	421	653	528	22	-1	
5	1	19	1	1	1	421	653	214	22	91.867226	MONEDEROLID
5	1	19	1	1	2	646	653	34	21	88.850822	SL
5	1	19	1	1	3	691	653	213	22	88.850822	MONEDEROLID
5	1	19	1	1	4	915	653	34	21	95.547653	SL
2	1	20	0	0	0	1595	652	102	22	-1	
3	1	20	1	0	0	1595	652	102	22	-1	
4	1	20	1	1	0	1595	652	102	22	-1	
5	1	20	1	1	1	1595	652	102	22	90.342926	DNI/CIF
2	1	21	0	0	0	1824	653	154	22	-1	
3	1	21	1	0	0	1824	653	154	22	-1	
4	1	21	1	1	0	1824	653	154	22	-1	
5	1	21	1	1	1	1824	653	16	21	93.282379	B
5	1	21	1	1	2	1850	653	128	22	96.569298	47486535
2	1	22	0	0	0	168	730	159	23	-1	
3	1	22	1	0	0	168	730	159	23	-1	
4	1	22	1	1	0	168	730	159	23	-1	
5	1	22	1	1	1	168	730	159	23	90.724541	DOMICILIO:
2	1	23	0	0	0	421	731	403	25	-1	
3	1	23	1	0	0	421	731	403	25	-1	
4	1	23	1	1	0	421	731	403	25	-1	
5	1	23	1	1	1	421	731	140	22	92.353111	CANOVAS
5	1	23	1	1	2	572	731	54	21	95.952606	DEL
5	1	23	1	1	3	636	731	146	25	96.202583	CASTILLO,
5	1	23	1	1	4	795	731	29	21	96.991768	14
2	1	24	0	0	0	1612	731	77	21	-1	
3	1	24	1	0	0	1612	731	77	21	-1	
4	1	24	1	1	0	1612	731	77	21	-1	
5	1	24	1	1	1	1612	731	77	21	96.526581	MAIL:
2	1	25	0	0	0	1823	731	376	27	-1	
3	1	25	1	0	0	1823	731	376	27	-1	
4	1	25	1	1	0	1823	731	376	27	-1	
5	1	25	1	1	1	1823	731	376	27	92.045631	comercial@monederolid.com
2	1	26	0	0	0	164	808	165	23	-1	
3	1	26	1	0	0	164	808	165	23	-1	
4	1	26	1	1	0	164	808	165	23	-1	
5	1	26	1	1	1	164	808	165	23	92.375687	TELEFONO:
2	1	27	0	0	0	420	809	144	22	-1	
3	1	27	1	0	0	420	809	144	22	-1	
4	1	27	1	1	0	420	809	144	22	-1	
5	1	27	1	1	1	420	809	144	22	96.463226	983303702
2	1	28	0	0	0	719	808	180	23	-1	
3	1	28	1	0	0	719	808	180	23	-1	
4	1	28	1	1	0	719	808	180	23	-1	
5	1	28	1	1	1	719	808	180	23	96.261932	POBLACION:
2	1	29	0	0	0	981	809	178	22	-1	
3	1	29	1	0	0	981	809	178	22	-1	
4	1	29	1	1	0	981	809	178	22	-1	
5	1	29	1	1	1	981	809	178	22	91.958832	VALLADOLID
2	1	30	0	0	0	1346	808	38	22	-1	
3	1	30	1	0	0	1346	808	38	22	-1	
4	1	30	1	1	0	1346	808	38	22	-1	
5	1	30	1	1	1	1346	808	38	22	89.368866	cP
2	1	31	0	0	0	1542	809	80	22	-1	
3	1	31	1	0	0	1542	809	80	22	-1	
4	1	31	1	1	0	1542	809	80	22	-1	
5	1	31	1	1	1	1542	809	80	22	96.310699	47003
2	1	32	0	0	0	1847	808	168	23	-1	
3	1	32	1	0	0	1847	808	168	23	-1	
4	1	32	1	1	0	1847	808	168	23	-1	
5	1	32	1	1	1	1847	808	168	23	96.170563	PROVINCIA:
2	1	33	0	0	0	2103	809	179	22	-1	
3	1	33	1	0	0	2103	809	179	22	-1	
