level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2481	3508	-1	
2	1	1	0	0	0	132	189	2229	144	-1	
3	1	1	1	0	0	136	189	2225	140	-1	
4	1	1	1	1	0	351	189	2010	92	-1	
5	1	1	1	1	1	351	189	107	91	91.329224	RA
5	1	1	1	1	2	521	189	87	92	73.391800	le
5	1	1	1	1	3	618	189	68	91	83.147354	M
5	1	1	1	1	4	696	189	108	91	95.970924	AR
5	1	1	1	1	5	1912	208	32	26	89.285812	C/
5	1	1	1	1	6	1956	209	163	31	89.285812	Echegaray,
5	1	1	1	1	7	2132	209	35	25	96.977417	32
5	1	1	1	1	8	2179	209	60	31	93.269791	bajo
5	1	1	1	1	9	2251	223	9	3	93.268166	-
5	1	1	1	1	10	2270	209	91	25	96.641052	46740
4	1	1	1	2	0	1905	250	456	32	-1	
5	1	1	1	2	1	1905	250	157	26	92.651360	Carcaixent
5	1	1	1	2	2	2073	265	9	3	93.305473	-
5	1	1	1	2	3	2092	251	126	24	93.268799	Valencia
5	1	1	1	2	4	2230	265	9	3	93.265549	-
5	1	1	1	2	5	2252	251	109	31	93.064713	España
4	1	1	1	3	0	132	264	2229	69	-1	
5	1	1	1	3	1	132	264	173	69	42.907021	[ay
5	1	1	1	3	2	415	294	119	21	93.209259	TEXTILE
5	1	1	1	3	3	557	294	9	21	92.507492	&
5	1	1	1	3	4	580	294	176	21	96.285339	SWIMWEAR
5	1	1	1	3	5	2048	292	136	25	96.265846	Teléfono:
5	1	1	1	3	6	2197	293	164	25	96.189613	609291797
2	1	2	0	0	0	2029	333	332	32	-1	
3	1	2	1	0	0	2029	333	332	32	-1	
4	1	2	1	1	0	2029	333	332	32	-1	
5	1	2	1	1	1	2029	333	332	32	92.230087	pedidos@rasdemar.es
2	1	3	0	0	0	128	138	8	192	-1	
3	1	3	1	0	0	128	138	8	192	-1	
4	1	3	1	1	0	128	138	8	192	-1	
5	1	3	1	1	1	128	138	8	192	95.000000	 
2	1	4	0	0	0	116	386	2249	8	-1	
3	1	4	1	0	0	116	386	2249	8	-1	
4	1	4	1	1	0	116	386	2249	8	-1	
5	1	4	1	1	1	116	386	2249	8	95.000000	 
2	1	5	0	0	0	116	464	2249	8	-1	
3	1	5	1	0	0	116	464	2249	8	-1	
4	1	5	1	1	0	116	464	2249	8	-1	
5	1	5	1	1	1	116	464	2249	8	95.000000	 
2	1	6	0	0	0	116	542	2249	8	-1	
3	1	6	1	0	0	116	542	2249	8	-1	
4	1	6	1	1	0	116	542	2249	8	-1	
5	1	6	1	1	1	116	542	2249	8	95.000000	 
2	1	7	0	0	0	676	387	7	240	-1	
3	1	7	1	0	0	676	387	7	240	-1	
4	1	7	1	1	0	676	387	7	240	-1	
5	1	7	1	1	1	676	387	7	240	95.000000	 
2	1	8	0	0	0	1238	465	5	162	-1	
3	1	8	1	0	0	1238	465	5	162	-1	
4	1	8	1	1	0	1238	465	5	162	-1	
5	1	8	1	1	1	1238	465	5	162	95.000000	 
2	1	9	0	0	0	2080	465	5	162	-1	
3	1	9	1	0	0	2080	465	5	162	-1	
4	1	9	1	1	0	2080	465	5	162	-1	
5	1	9	1	1	1	2080	465	5	162	95.000000	 
2	1	10	0	0	0	958	544	4	83	-1	
3	1	10	1	0	0	958	544	4	83	-1	
4	1	10	1	1	0	958	544	4	83	-1	
5	1	10	1	1	1	958	544	4	83	95.000000	 
2	1	11	0	0	0	116	620	2249	8	-1	
3	1	11	1	0	0	116	620	2249	8	-1	
4	1	11	1	1	0	116	620	2249	8	-1	
5	1	11	1	1	1	116	620	2249	8	95.000000	 
2	1	12	0	0	0	116	698	2249	9	-1	
3	1	12	1	0	0	116	698	2249	9	-1	
4	1	12	1	1	0	116	698	2249	9	-1	
5	1	12	1	1	1	116	698	2249	9	95.000000	 
2	1	13	0	0	0	116	776	2249	9	-1	
3	1	13	1	0	0	116	776	2249	9	-1	
4	1	13	1	1	0	116	776	2249	9	-1	
5	1	13	1	1	1	116	776	2249	9	95.000000	 
2	1	14	0	0	0	677	778	5	83	-1	
3	1	14	1	0	0	677	778	5	83	-1	
4	1	14	1	1	0	677	778	5	83	-1	
5	1	14	1	1	1	677	778	5	83	95.000000	 
2	1	15	0	0	0	958	778	4	83	-1	
3	1	15	1	0	0	958	778	4	83	-1	
4	1	15	1	1	0	958	778	4	83	-1	
5	1	15	1	1	1	958	778	4	83	95.000000	 
2	1	16	0	0	0	1238	778	5	83	-1	
3	1	16	1	0	0	1238	778	5	83	-1	
4	1	16	1	1	0	1238	778	5	83	-1	
5	1	16	1	1	1	1238	778	5	83	95.000000	 
2	1	17	0	0	0	2080	778	5	83	-1	
3	1	17	1	0	0	2080	778	5	83	-1	
4	1	17	1	1	0	2080	778	5	83	-1	
5	1	17	1	1	1	2080	778	5	83	95.000000	 
2	1	18	0	0	0	116	854	2249	9	-1	
3	1	18	1	0	0	116	854	2249	9	-1	
4	1	18	1	1	0	116	854	2249	9	-1	
5	1	18	1	1	1	116	854	2249	9	95.000000	 
2	1	19	0	0	0	115	388	6	551	-1	
3	1	19	1	0	0	115	388	6	551	-1	
4	1	19	1	1	0	115	388	6	551	-1	
5	1	19	1	1	1	115	388	6	551	95.000000	 
2	1	20	0	0	0	1798	387	7	552	-1	
3	1	20	1	0	0	1798	387	7	552	-1	
4	1	20	1	1	0	1798	387	7	552	-1	
5	1	20	1	1	1	1798	387	7	552	95.000000	 
2	1	21	0	0	0	397	466	4	473	-1	
3	1	21	1	0	0	397	466	4	473	-1	
4	1	21	1	1	0	397	466	4	473	-1	
5	1	21	1	1	1	397	466	4	473	95.000000	 
2	1	22	0	0	0	1519	544	4	395	-1	
3	1	22	1	0	0	1519	544	4	395	-1	
4	1	22	1	1	0	1519	544	4	395	-1	
5	1	22	1	1	1	1519	544	4	395	95.000000	 
2	1	23	0	0	0	116	932	2249	9	-1	
3	1	23	1	0	0	116	932	2249	9	-1	
4	1	23	1	1	0	116	932	2249	9	-1	
5	1	23	1	1	1	116	932	2249	9	95.000000	 
2	1	24	0	0	0	317	988	2048	8	-1	
3	1	24	1	0	0	317	988	2048	8	-1	
4	1	24	1	1	0	317	988	2048	8	-1	
5	1	24	1	1	1	317	988	2048	8	95.000000	 
2	1	25	0	0	0	828	1064	1537	6	-1	
3	1	25	1	0	0	828	1064	1537	6	-1	
4	1	25	1	1	0	828	1064	1537	6	-1	
5	1	25	1	1	1	828	1064	1537	6	95.000000	 
2	1	26	0	0	0	317	1138	2048	8	-1	
3	1	26	1	0	0	317	1138	2048	8	-1	
4	1	26	1	1	0	317	1138	2048	8	-1	
5	1	26	1	1	1	317	1138	2048	8	95.000000	 
2	1	27	0	0	0	2106	1065	3	229	-1	
3	1	27	1	0	0	2106	1065	3	229	-1	
4	1	27	1	1	0	2106	1065	3	229	-1	
5	1	27	1	1	1	2106	1065	3	229	95.000000	 
2	1	28	0	0	0	317	1288	2048	8	-1	
3	1	28	1	0	0	317	1288	2048	8	-1	
4	1	28	1	1	0	317	1288	2048	8	-1	
5	1	28	1	1	1	317	1288	2048	8	95.000000	 
2	1	29	0	0	0	317	1343	2048	7	-1	
3	1	29	1	0	0	317	1343	2048	7	-1	
4	1	29	1	1	0	317	1343	2048	7	-1	
5	1	29	1	1	1	317	1343	2048	7	95.000000	 
2	1	30	0	0	0	828	1419	1537	5	-1	
3	1	30	1	0	0	828	1419	1537	5	-1	
4	1	30	1	1	0	828	1419	1537	5	-1	
5	1	30	1	1	1	828	1419	1537	5	95.000000	 
2	1	31	0	0	0	317	1493	2048	7	-1	
3	1	31	1	0	0	317	1493	2048	7	-1	
4	1	31	1	1	0	317	1493	2048	7	-1	
5	1	31	1	1	1	317	1493	2048	7	95.000000	 
2	1	32	0	0	0	317	1643	2048	7	-1	
